id_ejemplar,id_libro,id_ubicacion,edicion_ejem,medio_adquisicion,tipo_material,n_factura,valor,f_registro_sis,recibido_por,recibido_de,no_ejemplar,fecha_adquisicion,codigo_barras,signatura,paginas,anio_edicion,num_entrada
749,337,44,1a edicion,Canje,Fisico,F-92304,140609.28,2015-07-04,Sede Norte,Gaviria-Ramírez,2,2016-08-19,101856269407,NR272,814,2011,E-000749
750,338,42,1a edicion,Donacion,Fisico,F-56369,165372.35,2021-09-25,Sede Norte,"García, Duarte and Obando",1,1998-08-07,672657110121,OW387,705,1992,E-000750
751,338,13,3a edicion,Donacion,Fisico,F-39800,30900.89,2023-05-06,Coordinacion Academica,Torres and Sons,2,2018-01-16,605367274902,GL582,372,1976,E-000751
752,339,40,3a edicion,Compra,Fisico,F-50470,26004.46,2025-01-31,Coordinacion Academica,Gómez Inc,1,2012-02-18,395226663460,SN803,615,2004,E-000752
753,339,13,1a edicion,Donacion,Fisico,F-51943,144806.8,2020-10-30,Coordinacion Academica,Arroyo Ltd,2,2021-11-22,665631436252,SO925,363,2021,E-000753
754,340,16,6a edicion,Donacion,Fisico,F-66277,20136.12,2022-03-18,Sede Sur,López and Sons,1,2008-02-21,704398842696,TD485,813,2001,E-000754
755,341,30,4a edicion,Suscripcion,Fisico,F-77679,49614.85,2024-07-10,Coordinacion Academica,Cifuentes PLC,1,1999-06-08,869625797478,RX102,473,1992,E-000755
756,341,54,5a edicion,Donacion,Fisico,F-94179,165935.1,2015-12-21,Sede Sur,"Rico, Moreno and Acosta",2,2008-02-26,683307942220,IR917,862,2000,E-000756
757,342,10,3a edicion,Donacion,Fisico,F-57423,150580.88,2021-04-25,Sede Sur,Navarro Ltd,1,2020-03-25,784679288606,XA661,687,2009,E-000757
758,343,16,2a edicion,Suscripcion,Fisico,F-28928,51310.49,2020-04-24,Biblioteca Central,Ayala-Rojas,1,2007-11-08,784833866672,NK614,673,2001,E-000758
759,343,57,2a edicion,Donacion,Fisico,F-99038,151541.55,2015-08-20,Biblioteca Central,López PLC,2,1989-08-04,996395878788,HS915,861,1976,E-000759
760,343,53,3a edicion,Suscripcion,Fisico,F-97962,161614.38,2018-02-23,Coordinacion Academica,Rodríguez-Benavides,3,2016-03-11,593854369542,LY694,410,2002,E-000760
761,344,27,4a edicion,Canje,Fisico,F-36545,112902.49,2015-11-14,Biblioteca Central,Velásquez-Pérez,1,2018-12-09,597541866050,XD866,295,1979,E-000761
762,344,5,3a edicion,Compra,Fisico,F-74764,114417.15,2021-04-03,Sede Sur,"Córdoba, Soto and Ramírez",2,2015-07-14,659933142140,FH723,860,2004,E-000762
763,344,11,4a edicion,Donacion,Fisico,F-44547,105831.52,2019-12-21,Coordinacion Academica,"Gómez, Díaz and Niño",3,2024-05-18,676407645135,GE123,239,2020,E-000763
764,345,26,1a edicion,Donacion,Fisico,F-87814,80859.44,2016-03-21,Sede Norte,Cruz-Durán,1,2023-05-16,966001113370,HT783,697,2018,E-000764
765,345,48,1a edicion,Compra,Fisico,F-84327,121761.71,2021-01-20,Coordinacion Academica,Gómez Ltd,2,2005-12-09,820898812526,XG902,860,1976,E-000765
766,345,53,1a edicion,Suscripcion,Fisico,F-62663,79023.96,2023-07-12,Biblioteca Central,Pineda-Cuéllar,3,1993-01-02,232598853194,JV148,545,1981,E-000766
767,345,15,4a edicion,Donacion,Fisico,F-82723,38756.46,2021-03-16,Sede Norte,Sánchez-Martínez,4,2014-12-16,401609369799,FP823,603,2012,E-000767
768,345,43,3a edicion,Suscripcion,Fisico,F-41799,132784.94,2015-07-01,Coordinacion Academica,Rodríguez-Rivera,5,2021-11-24,458590383490,RF571,603,2017,E-000768
769,346,47,2a edicion,Donacion,Fisico,F-56440,128935.31,2015-02-24,Coordinacion Academica,"Benítez, Salazar and García",1,2025-07-23,359597526508,FG857,183,2008,E-000769
770,346,54,6a edicion,Donacion,Fisico,F-52323,69329.48,2022-02-02,Biblioteca Central,Sánchez Inc,2,2024-06-23,451189304228,NH550,772,2024,E-000770
771,347,42,1a edicion,Suscripcion,Fisico,F-89102,126457.81,2023-04-16,Sede Norte,"Guerra, Ortiz and Guzmán",1,2002-09-12,402866397588,RV827,366,1997,E-000771
772,347,20,3a edicion,Donacion,Fisico,F-20007,66374.95,2018-06-17,Coordinacion Academica,"Quiroga, Montenegro and Maldonado",2,1993-01-02,159918976379,SK767,798,1991,E-000772
773,347,60,2a edicion,Canje,Fisico,F-36011,81098.4,2019-12-24,Biblioteca Central,Sánchez-Bolívar,3,1994-09-03,788587622443,RV868,482,1981,E-000773
774,347,39,1a edicion,Compra,Fisico,F-93737,87255.25,2024-10-14,Coordinacion Academica,"Rojas, Cardona and Pérez",4,2025-06-30,592280175743,ZO650,134,2024,E-000774
775,348,41,3a edicion,Canje,Fisico,F-65882,99542.39,2017-12-14,Coordinacion Academica,Ruiz-Calderón,1,1994-05-31,623884334108,XZ688,380,1984,E-000775
776,348,53,4a edicion,Suscripcion,Fisico,F-12837,25954.95,2017-06-11,Sede Norte,Ramírez LLC,2,1996-10-20,450525835901,MY591,303,1976,E-000776
777,348,33,6a edicion,Donacion,Fisico,F-56539,111078.21,2020-08-02,Sede Sur,"Restrepo, López and Murillo",3,2025-10-18,875039759315,ZW264,695,2023,E-000777
778,348,43,4a edicion,Donacion,Fisico,F-76721,79927.96,2021-04-10,Sede Norte,Galeano and Sons,4,2021-08-26,141707011675,XW239,658,2020,E-000778
779,349,24,6a edicion,Canje,Fisico,F-31453,179328.41,2017-07-17,Sede Norte,"Quiroga, González and Acosta",1,2021-01-31,427169349996,US192,464,1996,E-000779
780,349,5,5a edicion,Canje,Fisico,F-43330,103694.79,2021-07-16,Coordinacion Academica,"Daza, Hernández and Delgado",2,2024-02-03,528625267739,RH124,557,2022,E-000780
781,349,19,4a edicion,Suscripcion,Fisico,F-43371,79148.07,2023-02-26,Biblioteca Central,Moreno Inc,3,2001-06-14,917527168784,QT747,666,1988,E-000781
782,350,6,6a edicion,Suscripcion,Fisico,F-89922,33959.25,2015-09-18,Coordinacion Academica,"Loaiza, Moreno and Cortés",1,2022-03-04,469379803428,KQ113,245,1993,E-000782
783,350,33,6a edicion,Compra,Fisico,F-83995,106048.88,2022-03-29,Sede Sur,"López, Muñoz and Caicedo",2,1988-06-14,349532797581,FB906,861,1985,E-000783
784,351,31,4a edicion,Compra,Fisico,F-87437,57099.01,2021-04-22,Sede Norte,Rincón-Velasco,1,2021-12-12,635556629878,EZ930,540,1992,E-000784
785,352,38,6a edicion,Donacion,Fisico,F-63093,62621.56,2022-02-21,Sede Norte,Bermúdez Inc,1,2022-09-21,323214146655,QE889,109,2022,E-000785
786,353,60,6a edicion,Compra,Fisico,F-94647,111548.52,2022-12-06,Sede Norte,"Marín, Salazar and Acevedo",1,2017-08-09,710386042094,CX293,505,2002,E-000786
787,353,30,1a edicion,Suscripcion,Fisico,F-64245,86858.72,2015-11-16,Biblioteca Central,Cruz-Carrillo,2,2019-04-18,921685000681,KA503,326,1999,E-000787
788,353,52,1a edicion,Donacion,Fisico,F-27516,127208.15,2025-12-23,Sede Norte,Cabrera Inc,3,1999-10-20,775463772312,YV702,637,1992,E-000788
789,354,29,4a edicion,Donacion,Fisico,F-73992,74083.76,2023-04-21,Biblioteca Central,"Rodríguez, Montes and Gómez",1,2020-07-12,620093856384,KF984,543,1988,E-000789
790,355,41,3a edicion,Canje,Fisico,F-25767,60267.39,2015-04-21,Sede Norte,"Montes, Orozco and García",1,2001-09-19,367195450634,GP895,438,1995,E-000790
791,355,20,4a edicion,Canje,Fisico,F-50261,38118.56,2024-01-27,Coordinacion Academica,Mendoza PLC,2,2020-01-31,159328771792,UL212,642,1979,E-000791
792,356,9,4a edicion,Donacion,Fisico,F-84397,111451.83,2023-06-01,Sede Sur,Mesa Ltd,1,2022-11-10,519372829650,TA727,728,2006,E-000792
793,356,38,2a edicion,Donacion,Fisico,F-99824,87380.82,2024-07-16,Sede Sur,"Sánchez, Romero and Rivera",2,2011-12-20,202271300867,DZ405,702,1996,E-000793
794,357,59,5a edicion,Canje,Fisico,F-33448,137586.93,2018-10-02,Sede Sur,"Jaimes, Gallego and Muñoz",1,2023-07-25,899136844531,CR839,293,1988,E-000794
795,358,50,3a edicion,Canje,Fisico,F-62341,94383.34,2017-01-09,Sede Norte,Carvajal PLC,1,2025-05-19,102459568510,RP407,560,2025,E-000795
796,358,15,1a edicion,Canje,Fisico,F-46174,77365.14,2023-04-15,Biblioteca Central,Rincón-Chávez,2,2024-05-08,853224698480,CE593,379,2023,E-000796
797,358,10,3a edicion,Compra,Fisico,F-44172,129952.58,2021-08-06,Coordinacion Academica,Bravo LLC,3,2016-06-09,669194763450,QT577,683,2012,E-000797
798,359,9,6a edicion,Compra,Fisico,F-11830,111221.88,2018-03-15,Sede Norte,Álvarez Group,1,1990-11-06,643059153523,BQ766,525,1988,E-000798
799,359,33,2a edicion,Compra,Fisico,F-79250,147724.54,2020-08-18,Biblioteca Central,Correa-Gómez,2,2006-04-02,207630912110,BA840,793,2002,E-000799
800,359,16,1a edicion,Canje,Fisico,F-86322,28910.78,2016-01-13,Biblioteca Central,"Muñoz, Vargas and Herrera",3,2019-10-11,350182577873,KC543,572,2009,E-000800
801,360,7,1a edicion,Suscripcion,Fisico,F-20173,105550.79,2016-02-03,Biblioteca Central,Vanegas-Castro,1,2013-04-27,837081411486,EM515,726,1985,E-000801
802,360,28,3a edicion,Donacion,Fisico,F-69525,153426.67,2019-07-24,Biblioteca Central,Londoño-Moreno,2,2015-03-07,824037795897,EZ302,330,2008,E-000802
803,361,24,3a edicion,Donacion,Fisico,F-35713,17019.17,2015-05-17,Biblioteca Central,Molina-Arroyo,1,2021-05-28,311246618636,LV155,269,2021,E-000803
804,361,56,3a edicion,Canje,Fisico,F-12472,126421.22,2025-04-07,Sede Norte,Morales and Sons,2,2016-09-06,414255024732,ZS858,177,2007,E-000804
805,361,51,2a edicion,Compra,Fisico,F-63589,94265.94,2016-02-27,Sede Sur,Padilla-Cortés,3,2006-12-14,379496662662,BU427,836,1981,E-000805
806,361,10,1a edicion,Compra,Fisico,F-65628,162318.01,2017-04-22,Sede Norte,Martínez-Rojas,4,2024-09-13,246581757707,NT973,219,2012,E-000806
807,362,15,5a edicion,Donacion,Fisico,F-97141,44056.63,2019-03-06,Coordinacion Academica,"Velásquez, Beltrán and Mesa",1,2005-08-31,817860138700,AY128,177,1977,E-000807
808,363,49,1a edicion,Compra,Fisico,F-37228,57244.29,2018-06-10,Sede Norte,"Patiño, Cantillo and Zuluaga",1,2025-06-11,732320663863,QF203,277,2022,E-000808
809,363,12,3a edicion,Donacion,Fisico,F-59654,172633.88,2016-04-23,Sede Norte,Martínez LLC,2,2017-10-15,366967968190,ZB850,692,1989,E-000809
810,363,54,4a edicion,Canje,Fisico,F-26546,50735.43,2017-01-30,Coordinacion Academica,Leal LLC,3,2006-01-19,947390179974,QD923,385,1991,E-000810
811,363,28,1a edicion,Donacion,Fisico,F-86500,99479.81,2019-10-25,Sede Norte,"Ceballos, Daza and Muñoz",4,2023-12-06,290127991735,XI863,135,2014,E-000811
812,363,38,3a edicion,Donacion,Fisico,F-69482,120048.47,2020-04-23,Sede Norte,"Díaz, Núñez and Sierra",5,2025-07-18,827038010346,HQ686,643,2021,E-000812
813,364,40,4a edicion,Donacion,Fisico,F-63053,152748.47,2016-01-13,Sede Sur,Rivera and Sons,1,2005-12-15,296230002837,QU492,493,1998,E-000813
814,364,37,1a edicion,Canje,Fisico,F-61129,173472.79,2019-02-23,Sede Norte,Castillo and Sons,2,2012-11-30,803826330044,EV623,142,1998,E-000814
815,365,20,1a edicion,Canje,Fisico,F-58427,51163.96,2019-07-15,Sede Sur,Hernández Group,1,2019-09-07,414216603149,TV999,532,2001,E-000815
816,365,60,4a edicion,Suscripcion,Fisico,F-51652,125042.35,2018-10-16,Sede Norte,Bonilla-Guzmán,2,2024-10-04,738065465454,UV815,785,2024,E-000816
817,366,49,6a edicion,Canje,Fisico,F-42747,40425.84,2017-04-09,Coordinacion Academica,"Ariza, Parra and Sánchez",1,2006-09-17,265753053884,HN404,185,2001,E-000817
818,366,6,2a edicion,Suscripcion,Fisico,F-64833,171898.85,2023-05-10,Sede Norte,"Hernández, Camargo and Meza",2,2017-04-19,397744233667,NG317,755,1996,E-000818
819,366,36,3a edicion,Suscripcion,Fisico,F-97655,110328.94,2019-08-19,Biblioteca Central,Álvarez LLC,3,2011-06-06,904848079431,CO651,230,1993,E-000819
820,367,41,2a edicion,Compra,Fisico,F-22606,73489.96,2017-07-08,Biblioteca Central,Pinto LLC,1,2018-03-29,529932695039,UM900,607,2005,E-000820
821,368,6,1a edicion,Donacion,Fisico,F-75156,148056.5,2020-04-25,Sede Norte,Mosquera LLC,1,2024-03-06,166054619568,YJ582,787,2019,E-000821
822,368,54,1a edicion,Compra,Fisico,F-80294,116234.86,2024-02-19,Coordinacion Academica,Díaz and Sons,2,2019-10-07,709708943909,XV828,99,1985,E-000822
823,368,25,6a edicion,Canje,Fisico,F-37263,34441.06,2025-12-24,Biblioteca Central,Herrera-Carrillo,3,2013-02-20,417737582022,JG507,882,2010,E-000823
824,369,51,4a edicion,Suscripcion,Fisico,F-52377,121003.31,2024-05-26,Sede Norte,"Rodríguez, García and Rivera",1,2024-10-31,738870652597,NZ951,728,2024,E-000824
825,370,23,4a edicion,Donacion,Fisico,F-88361,32965.99,2016-07-22,Sede Sur,Alvarado-Molina,1,2022-04-29,336271941251,QQ504,666,2019,E-000825
826,371,43,1a edicion,Donacion,Fisico,F-64212,130915.12,2019-04-19,Sede Sur,Fuentes Ltd,1,2017-11-24,604947094238,DL190,715,2017,E-000826
827,372,27,6a edicion,Donacion,Fisico,F-53075,51411.15,2016-03-30,Biblioteca Central,Velásquez PLC,1,2018-04-15,217637562575,QF273,438,2018,E-000827
828,372,2,1a edicion,Suscripcion,Fisico,F-42361,108668.27,2018-01-19,Biblioteca Central,Quintero-Cardozo,2,2025-10-20,932198956145,OT183,279,2025,E-000828
829,373,14,4a edicion,Suscripcion,Fisico,F-96086,147017.76,2025-09-24,Sede Sur,"Martínez, Pacheco and Gómez",1,2004-03-12,974169636380,VU202,368,1992,E-000829
830,374,52,6a edicion,Canje,Fisico,F-18136,172577.21,2024-09-12,Coordinacion Academica,Chacón LLC,1,2023-03-27,759250094381,HG321,118,2011,E-000830
831,375,6,1a edicion,Suscripcion,Fisico,F-47083,110426.41,2022-12-19,Biblioteca Central,Rojas LLC,1,2015-06-03,129084054221,GQ148,399,1991,E-000831
832,376,59,1a edicion,Donacion,Fisico,F-83639,152080.96,2019-09-05,Coordinacion Academica,Fernández-Loaiza,1,2025-02-01,232825426800,DM513,637,1985,E-000832
833,376,57,5a edicion,Compra,Fisico,F-48270,38822.61,2025-09-15,Sede Norte,"Torres, Hernández and López",2,1983-06-29,650863129290,DW860,417,1977,E-000833
834,376,17,2a edicion,Compra,Fisico,F-51844,47584.49,2019-10-09,Biblioteca Central,"Cárdenas, Correa and Monsalve",3,2018-10-30,626972554031,DR679,767,1994,E-000834
835,377,14,5a edicion,Suscripcion,Fisico,F-20464,68447.71,2020-05-22,Biblioteca Central,Calderón and Sons,1,2014-03-27,872472256514,HS188,889,2012,E-000835
836,378,51,6a edicion,Compra,Fisico,F-99370,66057.12,2024-07-03,Biblioteca Central,Barrera and Sons,1,1994-01-24,250308216417,PG410,555,1988,E-000836
837,378,11,5a edicion,Compra,Fisico,F-22060,34673.13,2024-06-04,Coordinacion Academica,Parra LLC,2,2017-01-18,795145114281,HB406,404,2017,E-000837
838,379,5,5a edicion,Donacion,Fisico,F-72447,155106.97,2019-02-18,Coordinacion Academica,Ordóñez-Vanegas,1,2021-08-21,423757058841,CY980,518,2006,E-000838
839,380,36,1a edicion,Compra,Fisico,F-75446,64774.8,2025-11-19,Biblioteca Central,"Castellanos, Zapata and Burgos",1,2000-06-05,234771567603,MD901,671,1979,E-000839
840,381,42,2a edicion,Compra,Fisico,F-47219,159701.46,2015-11-08,Sede Norte,Salamanca-Andrade,1,1996-03-11,337664229104,YR439,132,1985,E-000840
841,381,43,2a edicion,Suscripcion,Fisico,F-63283,105398.14,2024-02-17,Sede Sur,"Alvarado, Galindo and Rodríguez",2,2020-06-09,281836610937,FG430,259,2001,E-000841
842,381,48,3a edicion,Compra,Fisico,F-28209,119444.44,2018-03-05,Coordinacion Academica,Bolívar Inc,3,2025-10-14,992153458298,SD166,804,2023,E-000842
843,381,35,5a edicion,Canje,Fisico,F-78906,165958.74,2019-01-10,Coordinacion Academica,Patiño-González,4,2017-02-03,763101833641,ET389,598,2004,E-000843
844,381,15,1a edicion,Compra,Fisico,F-23889,112489.77,2022-01-19,Sede Sur,"Salgado, Vargas and Rivera",5,2024-05-29,595779610802,PU456,759,2011,E-000844
845,382,24,5a edicion,Canje,Fisico,F-34147,88962.05,2023-02-15,Biblioteca Central,"Zapata, Padilla and Bravo",1,2004-05-26,269460875611,TD499,493,1988,E-000845
846,382,42,3a edicion,Suscripcion,Fisico,F-13393,57733.44,2024-10-19,Biblioteca Central,"Gamboa, Alarcón and Nieto",2,2017-02-09,123521005913,VG779,123,1983,E-000846
847,382,55,6a edicion,Canje,Fisico,F-39161,15840.45,2024-03-06,Coordinacion Academica,Morales-Mercado,3,2006-05-19,810856790250,EB531,264,1980,E-000847
848,382,51,6a edicion,Suscripcion,Fisico,F-10674,15566.01,2022-02-26,Coordinacion Academica,Álvarez Inc,4,1992-10-25,694462893310,ZD713,140,1991,E-000848
849,383,32,2a edicion,Donacion,Fisico,F-71828,82261.23,2017-02-26,Biblioteca Central,"Henao, Córdoba and González",1,2023-07-25,482774849677,JH991,891,2023,E-000849
850,383,9,2a edicion,Donacion,Fisico,F-29409,44861.91,2021-03-27,Sede Norte,Medina Group,2,2018-10-23,114104279623,KA648,364,2017,E-000850
851,383,56,2a edicion,Donacion,Fisico,F-89429,112524.12,2018-05-02,Biblioteca Central,"Hernández, Orjuela and Ramírez",3,2012-04-30,396358278901,XF194,119,2005,E-000851
852,384,29,5a edicion,Compra,Fisico,F-58893,161834.63,2016-02-21,Biblioteca Central,Calderón PLC,1,2016-01-05,374603082740,EC455,763,2010,E-000852
853,384,13,3a edicion,Suscripcion,Fisico,F-31591,141413.67,2020-12-13,Sede Norte,Cardona LLC,2,2004-03-16,967616275167,KN547,376,1976,E-000853
854,384,45,6a edicion,Canje,Fisico,F-82944,176789.8,2021-09-18,Coordinacion Academica,López Inc,3,2010-09-09,364244387627,WX129,210,1982,E-000854
855,385,2,3a edicion,Compra,Fisico,F-47709,165155.53,2022-12-27,Sede Sur,"Jiménez, Guzmán and Parra",1,1982-07-13,431754375598,XB179,707,1976,E-000855
856,385,51,5a edicion,Compra,Fisico,F-44424,62505.35,2021-03-26,Coordinacion Academica,Méndez-Castaño,2,2001-08-30,601651610856,KH394,830,1996,E-000856
857,385,36,1a edicion,Donacion,Fisico,F-94090,99140.0,2021-03-25,Sede Norte,Rubio-Osorio,3,2016-06-11,521003744521,ZX327,854,2015,E-000857
858,385,59,5a edicion,Compra,Fisico,F-39798,91668.76,2021-07-24,Biblioteca Central,Delgado Inc,4,2019-04-30,261781257828,DX199,307,1997,E-000858
859,386,17,2a edicion,Suscripcion,Fisico,F-85459,17267.23,2024-02-18,Sede Sur,Osorio Inc,1,2023-12-22,454560500728,BG452,584,2014,E-000859
860,386,38,5a edicion,Canje,Fisico,F-12733,104880.66,2018-02-13,Sede Norte,Guzmán and Sons,2,2025-07-10,103163547418,LM954,509,2025,E-000860
861,386,37,6a edicion,Compra,Fisico,F-49064,74282.21,2016-09-19,Coordinacion Academica,Loaiza-López,3,2022-08-23,512380308599,YA168,825,2013,E-000861
862,387,30,2a edicion,Donacion,Fisico,F-45830,76257.02,2025-01-08,Biblioteca Central,Sánchez-Cárdenas,1,2014-11-09,538443122216,KX425,227,1996,E-000862
863,388,27,6a edicion,Compra,Fisico,F-87037,163321.52,2015-08-28,Sede Norte,López and Sons,1,1999-12-23,342054540015,YG750,100,1980,E-000863
864,388,13,4a edicion,Suscripcion,Fisico,F-90449,41520.29,2021-11-15,Coordinacion Academica,Burbano-Mosquera,2,2013-04-15,393328059819,NQ408,550,2007,E-000864
865,389,59,2a edicion,Canje,Fisico,F-79665,61527.39,2017-01-24,Sede Norte,"Díaz, Córdoba and Reyes",1,2025-04-13,257814049136,PN356,258,2006,E-000865
866,389,33,1a edicion,Compra,Fisico,F-20487,89970.92,2016-05-31,Sede Sur,"Franco, Sánchez and Rojas",2,2001-07-10,890749052830,QI438,430,1988,E-000866
867,389,39,1a edicion,Canje,Fisico,F-54307,67028.67,2018-02-28,Biblioteca Central,Zambrano-Gómez,3,2007-11-14,290628570290,HJ954,590,1990,E-000867
868,390,11,3a edicion,Donacion,Fisico,F-69267,25136.63,2023-07-22,Sede Norte,"Rodríguez, Silva and Cardona",1,1999-09-02,822506370279,GK247,715,1999,E-000868
869,390,44,5a edicion,Canje,Fisico,F-33761,168601.38,2024-07-06,Biblioteca Central,Moreno-Alvarado,2,2025-06-23,801463329514,RX650,222,2025,E-000869
870,391,18,1a edicion,Donacion,Fisico,F-67027,79731.15,2025-02-23,Biblioteca Central,"Hernández, Gómez and Moreno",1,1991-01-26,273699738248,LT201,577,1989,E-000870
871,391,39,2a edicion,Donacion,Fisico,F-49588,29357.12,2020-03-15,Sede Norte,"González, López and Arias",2,2000-01-16,232736705315,WW467,780,1993,E-000871
872,392,25,5a edicion,Donacion,Fisico,F-10649,80375.49,2016-05-31,Sede Sur,Calderón Inc,1,2004-03-20,137587510509,QL320,204,1986,E-000872
873,393,33,1a edicion,Canje,Fisico,F-56962,16252.34,2016-09-11,Biblioteca Central,"Murillo, Martínez and Gutiérrez",1,2015-07-09,204874454958,SF787,679,2012,E-000873
874,393,37,2a edicion,Donacion,Fisico,F-58977,117134.2,2020-06-27,Coordinacion Academica,Forero Group,2,1987-07-14,761788973333,IS163,82,1978,E-000874
875,393,12,6a edicion,Canje,Fisico,F-23035,77169.17,2017-01-24,Sede Sur,Castillo PLC,3,1979-12-12,887596383554,WS835,773,1978,E-000875
876,394,33,6a edicion,Canje,Fisico,F-88604,66002.22,2023-02-26,Coordinacion Academica,"Valderrama, Salazar and Pineda",1,2007-06-09,991728192714,ZM246,312,2006,E-000876
877,395,47,2a edicion,Donacion,Fisico,F-40714,28669.22,2019-04-27,Coordinacion Academica,"Jiménez, Cortés and Calderón",1,2025-06-26,687473529268,TX886,157,2025,E-000877
878,396,29,6a edicion,Canje,Fisico,F-68187,17120.01,2023-04-20,Biblioteca Central,"Gil, Ochoa and Márquez",1,2011-12-29,424763688993,CQ875,441,1999,E-000878
879,397,59,1a edicion,Suscripcion,Fisico,F-66086,174917.42,2022-12-24,Coordinacion Academica,Sánchez-Páez,1,2016-05-05,161589750859,SM452,261,2014,E-000879
880,398,27,1a edicion,Donacion,Fisico,F-85431,41419.96,2015-12-21,Sede Sur,"Cantillo, Vargas and Valencia",1,2024-07-08,703343219268,DJ156,496,2016,E-000880
881,398,52,6a edicion,Compra,Fisico,F-27307,55574.57,2022-07-28,Biblioteca Central,Perdomo LLC,2,2017-10-31,625664447207,ST741,640,2017,E-000881
882,398,2,4a edicion,Suscripcion,Fisico,F-66043,48742.13,2017-10-04,Sede Norte,Posada and Sons,3,2022-12-15,315397629082,DF800,577,2018,E-000882
883,399,10,1a edicion,Donacion,Fisico,F-93330,100274.76,2018-03-11,Sede Sur,Jiménez and Sons,1,2023-04-12,342296650428,YN609,165,1997,E-000883
884,400,20,2a edicion,Compra,Fisico,F-13790,169928.35,2017-09-29,Coordinacion Academica,Ospina-Salamanca,1,2011-03-13,472932775213,BN891,331,1984,E-000884
